census_tract,ct_population,ct_prct_white,ct_prct_black,ct_prct_asian,ct_prct_hispanic,ct_prct_age_5_9,ct_prct_age_10_14,ct_prct_age_15_19,ct_prct_age_20_24,ct_prct_age_25_34,ct_prct_age_35_44,ct_prct_age_45_54,ct_prct_age_55_59,ct_prct_age_60_64,ct_prct_age_65_74,ct_prct_age_75_84,ct_prct_age_85_plus,ct_median_inc,ct_prct_inc_less_than_10,ct_prct_inc_10_15,ct_prct_inc_15_25,ct_prct_inc_25_35,ct_prct_inc_35_50,ct_prct_inc_50_75,ct_prct_inc_75_100,ct_prct_inc_100_150,ct_prct_inc_150_200,ct_prct_inc_200_plus,ct_prct_less_than_9th,ct_prct_9th_12th,ct_prct_high_school,ct_prct_some_college,ct_prct_associates,ct_prct_bachelors,ct_prct_grad,ct_prct_high_school_plus,ct_prct_bachelors_plus,ct_prct_occupied,ct_prct_vacant,ct_prct_home_owner_vacancy,ct_prct_renter_vacancy,ct_prct_home_owner_occupied,ct_prct_renter_occupied
51013100700,5831,0.791116447,0.017321214,0.105813754,0.13634025,0.077173727,0.064482936,0.053507117,0.026753559,0.066197908,0.159492368,0.183330475,0.142514149,0.084719602,0.035842909,0.066026411,0.026753559,147695,0.023879346,0,0.065354001,0.038961039,0.077503142,0.055718475,0.075827398,0.175115207,0.121072476,0.366568915,0.041676704,0.013490725,0.104312214,0.058299205,0.019995182,0.351240665,0.410985305,0.94483257,0.76222597,0.980690222,0.019309778,0,0,0.604524508,0.395475492
51013100800,1617,0.503401361,0.345083488,0.094619666,0.108843537,0.104514533,0.071119357,0.039579468,0.043908472,0.064935065,0.225726654,0.120593692,0.103896104,0.05318491,0.028447743,0.079158936,0.038961039,111406,0,0.021582734,0.050359712,0.086330935,0.084532374,0.102517986,0.107913669,0.194244604,0.066546763,0.285971223,0.044830741,0.029277219,0.163769442,0.08600183,0.033851784,0.356816102,0.285452882,0.92589204,0.642268984,0.95862069,0.04137931,0,0,0.679856115,0.320143885
51013100900,4195,0.803575685,0.061978546,0.074374255,0.072228844,0.059594756,0.076042908,0.082002384,0.061501788,0.018355185,0.12443385,0.155899881,0.172109654,0.052205006,0.070083433,0.085578069,0.028367104,156875,0.018822101,0.023679417,0.020643594,0.034608379,0.027929569,0.146326655,0.081967213,0.128718883,0.119611415,0.397692775,0.013912453,0.01628775,0.092975908,0.063793688,0.013233797,0.280963692,0.518832711,0.969799796,0.799796403,0.993365501,0.006634499,0,0,0.739526412,0.260473588
51013101000,3308,0.840084643,0.062575574,0.029927449,0.09401451,0.062575574,0.108827086,0.066807739,0.053204353,0.012091898,0.126360339,0.161729141,0.179262394,0.052297461,0.065296252,0.086759371,0.010882709,162083,0.015735641,0.007081039,0.02675059,0.034618411,0.047993706,0.103855232,0.035405193,0.1754524,0.1754524,0.377655389,0.016059028,0.048177083,0.056423611,0.036458333,0.054253472,0.357204861,0.431423611,0.935763889,0.788628472,0.968012186,0.031987814,0,0.075,0.680566483,0.319433517
51013101100,5934,0.861307718,0.026120661,0.064880351,0.04314122,0.084091675,0.050556117,0.08611392,0.038422649,0.046511628,0.143410853,0.165655544,0.148297944,0.070610044,0.046511628,0.072800809,0.030839232,187308,0.015418502,0.005286344,0.020704846,0.006167401,0.032599119,0.033480176,0.081057269,0.174449339,0.184140969,0.446696035,0.005339806,0.00461165,0.032524272,0.067961165,0.015533981,0.423543689,0.450485437,0.990048544,0.874029126,0.983109571,0.016890429,0,0.062,0.740088106,0.259911894
51013101200,4037,0.803071588,0.025761704,0.061679465,0.211047808,0.079019074,0.092147634,0.102055982,0.059450087,0.018330443,0.099331187,0.148872925,0.13846916,0.069853852,0.041119643,0.076294278,0.033936091,153500,0,0.020559211,0.050986842,0.064967105,0.059210526,0.071546053,0.057565789,0.153782895,0.148848684,0.372532895,0.039694656,0.071755725,0.100763359,0.09389313,0.041221374,0.27480916,0.377862595,0.888549618,0.652671756,0.89477557,0.10522443,0.036,0.126,0.75,0.25
51013101300,7411,0.824315207,0.021184725,0.043448927,0.169477803,0.080420996,0.074888679,0.079341519,0.044528404,0.06544326,0.102820132,0.129267305,0.170827149,0.077452436,0.053434084,0.09296991,0.020105249,199113,0.008354219,0.007101086,0.006265664,0,0.030492899,0.058479532,0.057226399,0.143692565,0.192982456,0.49540518,0.029647931,0.011117974,0.077825818,0.079472926,0.024500721,0.356186947,0.421247684,0.959234095,0.77743463,0.99377335,0.00622665,0,0,0.861319967,0.138680033
51013101401,1454,0.665749656,0.103163686,0.15474553,0.043328748,0.044704264,0.024759285,0.01650619,0.0130674,0.15130674,0.425034388,0.158872077,0.064649243,0.056396149,0.024071527,0.015818432,0.004814305,115188,0.022584693,0.012547051,0.013801757,0.04642409,0.09033877,0.120451694,0.136762861,0.249686324,0.160602258,0.146800502,0.009174312,0.014678899,0.055963303,0.033944954,0.034862385,0.504587156,0.346788991,0.976146789,0.851376147,0.902604757,0.097395243,0,0.084,0.264742785,0.735257215
51013101402,2362,0.750635055,0.025402202,0.185012701,0.085520745,0.031329382,0.013547841,0.015664691,0.00296359,0.076629975,0.419136325,0.127434378,0.097798476,0.067739204,0.058848434,0.070279424,0.018628281,128796,0.065248227,0.035460993,0.006382979,0.014184397,0.034751773,0.133333333,0.095035461,0.177304965,0.155319149,0.282978723,0.012309207,0,0.058099458,0.049729197,0.007877893,0.427868045,0.444116199,0.987690793,0.871984244,0.93315685,0.06684315,0,0,0.575177305,0.424822695
51013101403,6002,0.748583805,0.054981673,0.155281573,0.075141619,0.016661113,0.002332556,0.002832389,0.004665112,0.14161946,0.461012996,0.131456181,0.079806731,0.037320893,0.03248917,0.036487837,0.018160613,115721,0.011475847,0.013877769,0.020816653,0.023485455,0.038697625,0.115292234,0.159861222,0.288764345,0.180410995,0.147317854,0,0.021029441,0.031043461,0.092128981,0.028439816,0.41317845,0.414179852,0.978970559,0.827358302,0.902891566,0.097108434,0.046,0.065,0.211902856,0.788097144
51013101404,5212,0.746930161,0.034343822,0.165579432,0.089409056,0.018419033,0.008250192,0.006715272,0.021105142,0.081350729,0.423829624,0.183231005,0.084228703,0.029930929,0.025518035,0.052379125,0.031657713,128491,0.049776643,0.014358647,0.007019783,0.00606254,0.036375239,0.075941289,0.142948309,0.299298022,0.161135929,0.207083599,0,2.22E-04,0.023312611,0.042628774,0.026420959,0.454040853,0.453374778,0.999777975,0.907415631,0.919870854,0.080129146,0,0.041,0.269942565,0.730057435
51013101500,7829,0.809298761,0.047260186,0.091199387,0.090560736,0.045344233,0.041512326,0.035509005,0.03831907,0.112913527,0.28419977,0.129773917,0.110231192,0.058117256,0.041767786,0.082896922,0.017371312,113668,0.047256498,0.018114991,0.022053032,0.039642951,0.012864269,0.149120504,0.142819638,0.170911,0.123391966,0.273825151,0.01899068,0.006681906,0.048531739,0.041498154,0.00967118,0.369263232,0.505363109,0.974327413,0.874626341,0.928571429,0.071428571,0,0,0.366237858,0.633762142
51013101601,1474,0.791723202,0.012890095,0.094301221,0.105834464,0.052917232,0.023744912,0.016282225,0.005427408,0.1614654,0.303256445,0.168249661,0.089552239,0.048846676,0.033242877,0.068521031,0.028493894,151875,0.030534351,0.010687023,0.018320611,0.013740458,0.036641221,0.079389313,0.051908397,0.251908397,0.161832061,0.345038168,0.009165903,0.013748854,0.015582035,0.061411549,0.011915674,0.374885426,0.513290559,0.977085243,0.888175985,0.957602339,0.042397661,0,0.029,0.442748092,0.557251908
51013101602,1729,0.728744939,0.090225564,0.148062464,0.076344708,0.025448236,0.03470214,0.032388664,0.005205321,0.06940428,0.373048005,0.259687681,0.071717756,0.032388664,0.042220937,0.037015616,0.016772701,97981,0.024514811,0.008171604,0.060265577,0.059244127,0.058222676,0.184882533,0.115423902,0.252298264,0.102145046,0.134831461,0.045138889,0.003472222,0.057638889,0.065277778,0.035416667,0.425694444,0.367361111,0.951388889,0.793055556,0.920112782,0.079887218,0,0,0.316649642,0.683350358
51013101603,3939,0.716933232,0.055090124,0.177202336,0.075399848,0.050266565,0.010916476,0.012439706,0.005839045,0.110687992,0.363290175,0.111449606,0.110687992,0.044173648,0.068545316,0.064991114,0.04290429,125417,0.034997866,0,0.019632949,0.026034998,0.040973111,0.084933845,0.186086214,0.210413999,0.125480154,0.271446863,0.00846395,0.005015674,0.015673981,0.0830721,0.021316614,0.397805643,0.468652038,0.986520376,0.86645768,0.91416309,0.08583691,0,0.011,0.391378574,0.608621426
51013101701,4916,0.739625712,0.068551668,0.086655818,0.174328723,0.027868186,0.033970708,0.014035801,0.005288853,0.20362083,0.415785191,0.17371847,0.055532954,0.038852726,0.020341741,0.006712775,0.004271766,121462,0.020086648,0.020086648,0.02560063,0.01614809,0.055139819,0.082709728,0.139818826,0.258763293,0.2390705,0.142575817,0.002844141,0.032992036,0.076222981,0.053754266,0.016780432,0.408987486,0.408418658,0.964163823,0.817406143,0.93242747,0.06757253,0,0.017,0.123670737,0.876329263
51013101702,5384,0.682206538,0.03436107,0.22269688,0.119427935,0.03268945,0.022659733,0.013930163,0.008172363,0.097325409,0.352526003,0.197808321,0.119985141,0.042719168,0.036775632,0.0596211,0.015787519,95352,0.047398844,0.013294798,0.04017341,0.051156069,0.028901734,0.204046243,0.137283237,0.16849711,0.158092486,0.151156069,0.002475805,0.015980194,0.0243079,0.069997749,0.042988971,0.372721134,0.471528247,0.981544002,0.844249381,0.838381391,0.161618609,0.013,0.042,0.302601156,0.697398844
51013101703,2291,0.781318202,0.112178088,0.084679179,0.062418158,0.039284155,0.046268005,0,0,0.068092536,0.299869053,0.203841117,0.091226539,0.04975993,0.059799214,0.081187254,0.055434308,104773,0.07254623,0.007112376,0.054765292,0.036984353,0.039118065,0.154338549,0.113086771,0.188477952,0.120199147,0.213371266,0.019597731,0,0.017534812,0.076843734,0.027849407,0.375966993,0.482207323,0.980402269,0.858174317,0.876558603,0.123441397,0.057,0.121,0.373399716,0.626600284
51013101801,3664,0.76419214,0.025382096,0.156386463,0.073144105,0.059224891,0.033569869,0.014465066,0.008733624,0.076965066,0.393286026,0.204694323,0.108351528,0.041757642,0.015283843,0.030021834,0.013646288,158656,0.012006003,0.010005003,0.009004502,0.005002501,0.024512256,0.048524262,0.087543772,0.249124562,0.230615308,0.323661831,0,0,0.016232668,0.035847142,0.025025364,0.391951302,0.530943524,1,0.922894826,0.942924528,0.057075472,0,0.015,0.305152576,0.694847424
51013101802,6987,0.730642622,0.068412767,0.087591241,0.201517103,0.044797481,0.043366252,0.027622728,0.008014885,0.04622871,0.423214541,0.177615572,0.12838128,0.03062831,0.022184056,0.021754687,0.01703163,130242,0.024903154,0.022136137,0.029607084,0.014388489,0.055893747,0.117874931,0.071389043,0.261483121,0.216934145,0.185390149,0.036040697,0.018279014,0.060700121,0.041558889,0.028970512,0.315226763,0.499224004,0.94568029,0.814450767,0.964762413,0.035237587,0,0.033,0.189263973,0.810736027
51013101803,4555,0.772118551,0.04478595,0.084961581,0.096158068,0.058836443,0.036882547,0.029418222,0.02766191,0.075082327,0.371459934,0.159824369,0.081229418,0.054006586,0.037321625,0.048737651,0.019538968,90282,0.039760581,0.029072253,0.033347584,0.005130398,0.056006841,0.218041898,0.17186832,0.159042326,0.090209491,0.197520308,0.064543645,0.00966733,0.071367643,0.049758317,0.052601649,0.466590844,0.285470572,0.925789025,0.752061416,0.979070741,0.020929259,0,0,0.297135528,0.702864472
51013101900,3287,0.881959233,0.013386066,0.038637055,0.042592029,0.05476118,0.045938546,0.056890782,0.024034074,0.058716155,0.292059629,0.098570125,0.123821113,0.044113173,0.062062671,0.101308184,0.03498631,169167,0.01458671,0.008103728,0.019448947,0.012965964,0.025931929,0.039708266,0.128849271,0.175040519,0.181523501,0.393841167,0,0.003203845,0.042450941,0.056467761,0.013215859,0.390468562,0.494193032,0.996796155,0.884661594,0.986410871,0.013589129,0,0.023,0.651539708,0.348460292
51013102001,3007,0.488859328,0.078150981,0.119720652,0.342534087,0.065846358,0.05553708,0.056534752,0.019288327,0.110741603,0.248087795,0.133688061,0.102760226,0.033920851,0.027602261,0.084137014,0.040571999,84406,0.093630084,0.023023791,0.031465848,0.038372985,0.083653108,0.141212586,0.138910207,0.197237145,0.073676132,0.178818112,0.161460836,0.035079289,0.080730418,0.094185488,0.027871216,0.317635752,0.283037001,0.803459875,0.600672753,0.941473988,0.058526012,0,0.071,0.186492709,0.813507291
51013102002,1414,0.706506365,0.064356436,0.138613861,0.153465347,0.031117397,0.064356436,0.041018388,0.019094767,0.138613861,0.292786421,0.190240453,0.152758133,0.021216407,0.017680339,0.021923621,0.004950495,82083,0.071428571,0.010869565,0.017080745,0.083850932,0.100931677,0.141304348,0.100931677,0.163043478,0.096273292,0.214285714,0.067134269,0.016032064,0.082164329,0.074148297,0.034068136,0.346693387,0.379759519,0.916833667,0.726452906,0.901960784,0.098039216,0,0.093,0.195652174,0.804347826
51013102003,4041,0.626825043,0.155654541,0.085374907,0.263548627,0.032912645,0.060381094,0.05444197,0.034397426,0.043306112,0.241524375,0.172976986,0.096758228,0.0494927,0.026231131,0.078693393,0.069537243,37332,0.126033872,0.080740449,0.14139425,0.132729421,0.038597873,0.122095313,0.116581331,0.101614809,0.074438755,0.065773927,0.124920128,0.04600639,0.14057508,0.132268371,0.04313099,0.244089457,0.269009585,0.829073482,0.513099042,0.92765802,0.07234198,0.081,0.03,0.177628988,0.822371012
51013102100,2394,0.735171261,0.052213868,0.159565581,0.059732665,0.052631579,0.04845447,0.068086884,0.054720134,0.015873016,0.085630744,0.130325815,0.123224728,0.076023392,0.077694236,0.11946533,0.096073517,130461,0.1829653,0.065194532,0.044164038,0.006309148,0.047318612,0.032597266,0.054679285,0.138801262,0.148264984,0.279705573,0.078571429,0.039010989,0.102197802,0.075824176,0.031318681,0.307142857,0.365934066,0.882417582,0.673076923,0.948155533,0.051844467,0.021,0.033,0.577287066,0.422712934
51013102200,8220,0.470924574,0.319951338,0.081143552,0.431265207,0.088321168,0.079562044,0.077615572,0.06593674,0.039537713,0.189537713,0.177737226,0.135279805,0.036982968,0.027737226,0.065815085,0.012773723,51156,0.104160247,0.040986133,0.182742681,0.085670262,0.078890601,0.236979969,0.116795069,0.076117103,0.048998459,0.028659476,0.153514527,0.100843486,0.175257732,0.191752577,0.127272727,0.150702905,0.100656045,0.745641987,0.25135895,0.983333333,0.016666667,0,0.007,0.284745763,0.715254237
51013102301,1433,0.771807397,0.074668528,0.073970691,0.087229588,0.057920447,0.06350314,0.06559665,0.021632938,0.044661549,0.150732729,0.183531054,0.123517097,0.078157711,0.094905792,0.070481507,0.032798325,141806,0.015177066,0,0,0.030354132,0.015177066,0.138279933,0.069139966,0.281618887,0.07925801,0.370994941,0.030841121,0.01682243,0.134579439,0.063551402,0.028037383,0.38411215,0.342056075,0.952336449,0.726168224,0.975328947,0.024671053,0,0.053,0.78920742,0.21079258
51013102302,4275,0.621988304,0.08748538,0.084678363,0.287017544,0.097777778,0.110643275,0.063859649,0.025497076,0.036491228,0.156959064,0.171929825,0.137777778,0.075555556,0.043508772,0.053333333,0.023625731,141033,0.055813953,0,0.05448505,0.021262458,0.13089701,0.077076412,0.068438538,0.180066445,0.17076412,0.241196013,0.100843289,0.008081518,0.100140548,0.100843289,0.022839072,0.292340126,0.374912157,0.891075193,0.667252284,0.983017636,0.016982364,0,0.04,0.582059801,0.417940199
51013102400,3349,0.713048671,0.114362496,0.081815467,0.170498656,0.065989848,0.036727381,0.056733353,0.033144222,0.045386683,0.22454464,0.149596895,0.146610929,0.063601075,0.052553001,0.082711257,0.01492983,97578,0.023071852,0.005273566,0.065919578,0.052735662,0.053394858,0.200395517,0.129861569,0.142386289,0.160184575,0.166776533,0.011363636,0.027037618,0.13362069,0.093260188,0.035658307,0.36677116,0.332288401,0.961598746,0.699059561,0.923311016,0.076688984,0,0.113,0.475939354,0.524060646
51013102500,5687,0.719008264,0.151749604,0.077896958,0.191841041,0.068753297,0.021452435,0.016880605,0.073676807,0.084051345,0.31246703,0.150694567,0.101459469,0.046597503,0.042904871,0.062071391,0.015825567,121500,0.031690141,0.011345853,0.017214397,0.006651017,0.048904538,0.069640063,0.21713615,0.225352113,0.182316119,0.189749609,0.018895001,0.029657977,0.097345133,0.099976082,0.041138484,0.414015786,0.298971538,0.951447022,0.712987324,0.951955307,0.048044693,0,0.057,0.255868545,0.744131455
51013102600,3684,0.648479913,0.135993485,0.073289902,0.308631922,0.063789359,0.038816504,0.043431053,0.074918567,0.042888165,0.248371336,0.166123779,0.130836048,0.064603692,0.054017372,0.05320304,0.016286645,98281,0.025762712,0.02440678,0.046101695,0.013559322,0.106440678,0.141016949,0.146440678,0.168813559,0.136271186,0.191186441,0.095870206,0.043879056,0.081120944,0.096238938,0.041297935,0.299410029,0.342182891,0.860250737,0.64159292,0.995948683,0.004051317,0,0,0.517288136,0.482711864
51013102701,4135,0.259975816,0.315598549,0.200241838,0.318984281,0.098911729,0.062152358,0.063845224,0.025876663,0.063361548,0.256590085,0.150423216,0.114631197,0.046191052,0.051511487,0.054171705,0.008948005,54482,0.052224371,0.049000645,0.063185042,0.098001289,0.181173436,0.255319149,0.103159252,0.148291425,0.034816248,0.014829142,0.079337094,0.068758815,0.233074753,0.166431594,0.075105783,0.248236953,0.129055007,0.85190409,0.377291961,0.938294011,0.061705989,0,0.047,0.045132173,0.954867827
51013102702,2062,0.5785645,0.051891368,0.136760427,0.333171678,0.11542192,0.07371484,0.021338506,0.049466537,0.030552861,0.262366634,0.196896217,0.124636275,0.042677013,0.054316198,0.025703201,0,122850,0.008526188,0,0,0.020706456,0.114494519,0.109622412,0.137637028,0.286236297,0.157125457,0.165651644,0.08885851,0.046479836,0.12987013,0.075871497,0.042378674,0.296650718,0.319890636,0.864661654,0.616541353,0.92454955,0.07545045,0.038,0.098,0.619975639,0.380024361
51013102801,8455,0.497102306,0.141927853,0.181194559,0.346303962,0.049793022,0.052158486,0.04529864,0.059491425,0.033589592,0.24529864,0.224127735,0.130337079,0.036073329,0.035245417,0.062329982,0.017504435,96759,0.022259321,0.014190317,0.046744574,0.054813578,0.09933222,0.13244296,0.140511964,0.271285476,0.127434613,0.090984975,0.107426436,0.034407598,0.135295033,0.104468317,0.040479527,0.38346567,0.194457419,0.858165966,0.577923089,0.980895197,0.019104803,0,0,0.440456316,0.559543684
51013102802,1383,0.871294288,0.054229935,0.031091829,0.184381779,0.129428778,0.106290672,0.040491685,0.0274765,0.020245842,0.143890094,0.182935647,0.154013015,0.031814895,0.033261027,0.068691251,0.030368764,132292,0.01010101,0,0,0.006060606,0.064646465,0.157575758,0.109090909,0.18989899,0.204040404,0.258585859,0.025668449,0.036363636,0.043850267,0.120855615,0.022459893,0.340106952,0.410695187,0.937967914,0.750802139,0.942857143,0.057142857,0,0.057,0.797979798,0.202020202
51013102901,2918,0.887594243,0.037354352,0.015764222,0.120630569,0.053118574,0.040095956,0.019191227,0.030157642,0.022275531,0.319739548,0.199451679,0.148046607,0.027416038,0.077450308,0.027073338,0.02159013,117358,0.009644364,0.007233273,0.013863773,0.04159132,0.022905365,0.067510549,0.208559373,0.295961423,0.172995781,0.15973478,0.023389413,0.003693065,0.028723841,0.052113254,0.050061551,0.384899467,0.457119409,0.972917522,0.842018876,0.952353617,0.047646383,0,0.029,0.662447257,0.337552743
